marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_product	review_headline	review_body	review_date	sentiment
US	St9MLddD065LEV	4s6TivPBh4SrKe2J	GmtH9Gfakg	3141670822	Microwave Model AzXB4	Air Conditioner	2	57	92	Y	N	Excellent Air Conditioner	This is a fantastic Toaster. I would recommend it.	2014-03-17	negative
US	Jc6bCiUgX3owBP	9il5KOMrFK4s3K0t	2OVUVIt96a	5470678768	Air Conditioner Model webNY	Blender	5	87	78	Y	N	Great Blender	This is a mediocre Toaster. I would not recommend it.	2019-10-25	neutral
DE	pC8An8MlPySBNT	CEh5bWgVCe0lnium	W6Af5VhWs3	5979627282	Air Conditioner Model gf8N0	Refrigerator	5	79	43	N	Y	Terrible Blender	This is a mediocre Refrigerator. I would not recommend it.	2018-03-12	positive
DE	YXyMh0R6GAkits	a9XK8JI9LxGTKZlF	xcsZ00LNSl	4116554849	Refrigerator Model ZZbGX	Refrigerator	4	74	15	Y	N	Terrible Refrigerator	This is a excellent Air Conditioner. I would not recommend it.	2021-12-09	negative
DE	92JUkdvvN2Jl5C	Gn00PcZ6wQTVAyZB	JuvSirKcTk	4302103400	Refrigerator Model wya21	Blender	2	73	54	N	N	Not good Microwave	This is a mediocre Air Conditioner. I would recommend it.	2017-10-16	neutral
FR	cRrP3Pra77et7V	olbkFHBEA9rAObVl	dSpdVkx8CJ	7581102390	Blender Model He8pg	Air Conditioner	1	70	69	N	N	Excellent Air Conditioner	This is a unsatisfactory Toaster. I would recommend it.	2020-05-12	negative
UK	BaftoQAxyyyOG2	Q4TisLjchVqLzeAP	FIAaxNE8RW	5678852418	Air Conditioner Model eGtoD	Microwave	3	52	11	Y	N	Excellent Toaster	This is a poor Air Conditioner. I would recommend it.	2018-01-14	neutral
DE	OnAO0PUb7NmW37	6J5OgTzqityGfnIM	Bvb1khkPVd	8075464837	Refrigerator Model zCyCK	Refrigerator	4	15	83	N	Y	Not good Refrigerator	This is a mediocre Blender. I would recommend it.	2023-08-17	negative
UK	sQOl8s9aoEZbfL	XU9rBr95WjnyLMty	tGoDuoHmO3	9645985367	Blender Model O525o	Blender	4	61	30	N	Y	Excellent Air Conditioner	This is a poor Toaster. I would recommend it.	2011-05-09	neutral
DE	acckbCmOORLVZv	XCQuqhCJnpOeNi7D	DzpgjWpiPF	4860201328	Refrigerator Model tjoh6	Air Conditioner	4	6	89	N	N	Not good Blender	This is a fantastic Toaster. I would recommend it.	2021-08-01	neutral
DE	ewdSCNFjT5c4zK	WQKw6KaOg5NOwri4	Wyw00g0Egm	3857899723	Blender Model iDhyt	Microwave	2	38	27	Y	Y	Terrible Microwave	This is a excellent Microwave. I would recommend it.	2020-11-01	neutral
US	8IJSkwpTE3iOhZ	BPBcHmhGm62oByi0	IJ27GCsmFi	2069464252	Air Conditioner Model wLEwn	Air Conditioner	5	31	29	Y	N	Great Blender	This is a fantastic Refrigerator. I would recommend it.	2023-09-16	positive
US	lcx2rfzIVWyiPx	V4QNBoefL7SjqwbN	dYpYY9O3sP	3987652499	Microwave Model KX7JQ	Microwave	5	50	99	Y	N	Not good Refrigerator	This is a poor Microwave. I would recommend it.	2011-09-28	positive
CA	g57eAOfhTxADbN	ikSlgGWUeTM0qU8Z	zqYJbY5GMO	8265864489	Blender Model OcDub	Refrigerator	4	85	29	Y	N	Not good Blender	This is a unsatisfactory Toaster. I would recommend it.	2022-01-02	negative
US	RX0rcXbSo1aJhA	9PXxDrnE4iiHRnzF	QttKc6YVeR	3869306839	Microwave Model Ql1ym	Toaster	5	85	36	Y	N	Average Blender	This is a fantastic Blender. I would not recommend it.	2015-04-11	positive
FR	cGRKP8qJvJuYoc	gT2Ts6E4GRtLxvpl	L9KKP9t1z3	5435562697	Toaster Model Quln6	Refrigerator	2	88	27	Y	Y	Average Blender	This is a mediocre Blender. I would recommend it.	2018-07-18	positive
DE	l6T4V7yNjQHA3Z	XTqUMR9p5dSEKPEP	P4zgW6qg2b	2021224889	Blender Model KYSKk	Microwave	4	55	97	Y	N	Average Air Conditioner	This is a poor Microwave. I would not recommend it.	2020-06-18	neutral
UK	CPTnIHz7hmTfnv	ab6ts4cXEzaQL35k	hxn5bUbmdc	9374349319	Air Conditioner Model IXfV2	Toaster	2	100	53	Y	Y	Average Refrigerator	This is a poor Refrigerator. I would recommend it.	2018-12-07	negative
UK	QOrOc4yl1luvUD	QZ9B525uSZGmgkHe	5bAglqNlpt	4620029245	Toaster Model 5yOv5	Blender	4	57	68	Y	Y	Excellent Refrigerator	This is a excellent Toaster. I would not recommend it.	2015-11-30	neutral
DE	Cix9SZbORxIFc5	iX3tH2GtEZQaMall	RB7ZDsvEOy	1185192029	Air Conditioner Model cHlyM	Blender	5	74	12	Y	Y	Great Toaster	This is a poor Microwave. I would recommend it.	2017-07-17	neutral
DE	PZyvcMlXqCksbo	cMvO6ZKqdBLV5LiS	acbtfwyFZk	2962351555	Microwave Model eUyt6	Microwave	3	78	38	N	N	Terrible Refrigerator	This is a mediocre Blender. I would not recommend it.	2014-11-21	negative
CA	gbImRBfaMaNk8c	y2G2M4JNbQSuQzGe	dDBlQ2Xvcj	1426613094	Microwave Model Crvfr	Air Conditioner	3	26	71	Y	Y	Excellent Air Conditioner	This is a unsatisfactory Microwave. I would not recommend it.	2018-03-10	neutral
DE	TIrReF7gZGvnR4	GV121dLDabXtuffi	qD2hBiTInl	6653901010	Microwave Model QVBhc	Microwave	3	6	36	N	N	Not good Microwave	This is a mediocre Microwave. I would recommend it.	2014-08-02	positive
CA	uvKjR94j2CmNV7	4CjPD0Jmrl4Dl0yX	iTGBs1urvC	3768174363	Blender Model B7ebs	Microwave	5	16	3	Y	Y	Average Toaster	This is a unsatisfactory Blender. I would recommend it.	2023-12-28	positive
FR	kuCswMXrgOF6ev	SMgfk5M2IFw77rvf	P4FXGTekSC	3064986372	Air Conditioner Model hkBrb	Blender	4	39	42	N	Y	Excellent Toaster	This is a poor Refrigerator. I would not recommend it.	2013-07-16	negative
DE	JwPhovYO68H6SN	cFyAQKjyC2tsyFEj	KdpA9n3x5o	7105935278	Microwave Model 5ymXB	Refrigerator	1	27	76	N	N	Average Toaster	This is a excellent Microwave. I would not recommend it.	2013-12-16	negative
CA	RK2uyOsdQpXV3o	ZIDIZCeMmsQXHAcj	DlkBWhT6TP	8170477340	Air Conditioner Model e9bfV	Refrigerator	4	28	24	Y	N	Great Toaster	This is a excellent Toaster. I would not recommend it.	2017-03-22	negative
US	ECSYtdsOwLp2LL	m2bVlw9G5tm9OMfM	KnxomZN77T	8309461342	Microwave Model PVRqG	Blender	3	50	3	Y	N	Excellent Blender	This is a unsatisfactory Blender. I would recommend it.	2010-11-16	positive
CA	n3tZWTAbmIwzKN	B8d4PAwdiqtW0DBF	4hLGrswUfy	5480794360	Microwave Model Luha4	Refrigerator	4	9	95	Y	Y	Not good Refrigerator	This is a unsatisfactory Microwave. I would recommend it.	2013-06-05	neutral
FR	7NZYQ9ByFyOn60	0Wer2xzIp381AwUd	LGCwjhjUzY	9258212938	Air Conditioner Model gUoLI	Refrigerator	5	63	12	Y	Y	Average Toaster	This is a mediocre Blender. I would recommend it.	2011-07-01	neutral
DE	SZlrlO7rw4nSVD	iEGe70a3pQJC0x8N	CU2JsmPfsm	4995074724	Blender Model OO809	Toaster	5	57	31	N	Y	Average Toaster	This is a excellent Blender. I would recommend it.	2012-08-06	positive
CA	y34vc7qGEB39ag	WsiFV6QPGIuvvYA4	kKUU2R8yVH	6422935769	Blender Model AvKZ3	Air Conditioner	4	54	35	Y	Y	Great Refrigerator	This is a poor Toaster. I would recommend it.	2010-08-04	positive
US	EbpeUeUYp2M1Kt	h3CZj4oPQaTD0w8C	49d8Yb6vQT	4348291085	Blender Model k7T2i	Blender	3	5	61	Y	Y	Excellent Blender	This is a unsatisfactory Microwave. I would recommend it.	2010-02-15	neutral
DE	HdMu4C8cb81DQI	IWxkK7nkUzZ8uwyv	9dbzv9HyEA	2373071190	Toaster Model fG6OK	Air Conditioner	3	77	50	N	Y	Terrible Refrigerator	This is a fantastic Blender. I would recommend it.	2016-02-22	negative
UK	7nSXzyYjOfmjMC	TKwVd6eUNJxImxCB	v0c0mdf5lM	4259961508	Blender Model K7bhB	Toaster	5	63	87	N	N	Excellent Toaster	This is a excellent Air Conditioner. I would not recommend it.	2012-05-19	negative
UK	FpIy6Q9PK2c8L8	UdgN0hoybt0O6QYu	inZgch4rMs	1389959194	Microwave Model muyLF	Air Conditioner	2	80	100	N	N	Average Blender	This is a poor Blender. I would not recommend it.	2016-02-26	negative
CA	ZE5cOOISZkJs7h	OOaGH8W4J9MbvltB	NHMc7OvVO6	7823527317	Microwave Model 2soPi	Refrigerator	5	73	20	Y	Y	Excellent Air Conditioner	This is a mediocre Air Conditioner. I would recommend it.	2018-03-12	positive
DE	QITsOmmvdrbxaR	clpvfFSSFUYHwsHq	wlgho5gLL8	9092277158	Refrigerator Model VwdWf	Toaster	4	82	60	N	Y	Terrible Microwave	This is a poor Blender. I would recommend it.	2010-11-11	positive
UK	LpKTPUyGlhT6mp	WtKXG3VkaBacYFKO	9pMZgB8e12	6665529719	Microwave Model c9xXc	Blender	4	50	29	Y	N	Terrible Blender	This is a excellent Microwave. I would recommend it.	2018-10-04	negative
CA	WMiP4tABRv8neC	jTHgxQYYfqxgQkVA	iLOxcRKiYs	6474881046	Blender Model uyHLh	Air Conditioner	5	87	45	Y	N	Average Toaster	This is a unsatisfactory Blender. I would not recommend it.	2022-06-14	negative
CA	o3pyXtndcYMPZE	JWDhQaechiKnYhDq	gqoFWdYXiL	9134021086	Microwave Model YHxET	Blender	1	46	51	Y	N	Terrible Refrigerator	This is a unsatisfactory Refrigerator. I would not recommend it.	2012-12-10	positive
UK	Pc8ARTX2vD7WzD	FfVDbcte43E3n1E5	XFMRnL0WYU	4558804969	Refrigerator Model 8ePri	Toaster	3	35	15	N	N	Terrible Air Conditioner	This is a poor Refrigerator. I would recommend it.	2019-11-21	negative
CA	IKKBkk79rfubD3	Du30eKNpXxAyMADY	IS230EvgD7	4996618029	Blender Model VqnQ0	Microwave	3	25	22	Y	Y	Average Toaster	This is a excellent Microwave. I would recommend it.	2017-01-22	positive
UK	e9GPFz2VkJeHsl	IxACqwBAaor184SB	xvZuJ5rGHO	7727074402	Microwave Model yTWya	Air Conditioner	3	28	71	N	N	Not good Blender	This is a excellent Toaster. I would not recommend it.	2011-07-20	neutral
FR	y8FSQSl36ZRb3R	5R19VBOARyuXwq1w	DwEMYSN8Vn	2864935668	Blender Model Nquae	Microwave	2	15	85	N	Y	Excellent Microwave	This is a poor Toaster. I would not recommend it.	2014-11-15	neutral
UK	tDSijfwvuKOp30	xx71s6048L4lLHxY	YJV4uvODLn	3462257837	Refrigerator Model Nto2k	Air Conditioner	3	37	59	N	N	Not good Toaster	This is a excellent Blender. I would not recommend it.	2018-11-20	negative
CA	ragG6QbqDq4k0d	vDKcc0qzPp3xMOtK	UppEzZQTCV	2287706720	Blender Model dKaxl	Refrigerator	1	17	68	Y	Y	Terrible Refrigerator	This is a unsatisfactory Air Conditioner. I would not recommend it.	2015-05-08	negative
FR	Jbb1auZyTGO1Pt	WW8s7Una76Q8etQI	JExEamLdxM	4589504226	Refrigerator Model 0d2Sp	Air Conditioner	3	39	99	Y	N	Not good Microwave	This is a poor Microwave. I would not recommend it.	2018-11-12	negative
DE	3STLhbf54lDNuX	dvnCAdp5kA26ctNf	F2wEfh6L9s	6145511455	Toaster Model NxueW	Microwave	2	23	52	Y	N	Great Refrigerator	This is a excellent Microwave. I would not recommend it.	2020-03-13	positive
UK	F7nsCujW8XOzkM	vcRP27Zl2wB3YEQl	Znxuhim5nR	2747571001	Blender Model SQ4st	Blender	3	40	66	N	Y	Great Air Conditioner	This is a mediocre Microwave. I would not recommend it.	2012-10-15	neutral
US	ue7fLk3xmkIar3	3121incY9Bd12IK0	kWr3NmKEF6	7545941593	Air Conditioner Model Pw4hF	Air Conditioner	3	16	86	Y	Y	Not good Air Conditioner	This is a poor Blender. I would not recommend it.	2018-06-20	neutral
US	uKxggcw0AP8eop	ApPt3vaY3ZIEtXPl	xJPWeAHipF	5792976271	Air Conditioner Model nXTML	Air Conditioner	3	77	60	Y	N	Excellent Refrigerator	This is a unsatisfactory Blender. I would not recommend it.	2016-05-10	neutral
DE	qg58TT0VV914Zs	1S7PhkbBH1Xr8xxW	YxS0wG0d89	5844849229	Microwave Model Vcenu	Toaster	5	54	34	Y	Y	Excellent Air Conditioner	This is a excellent Refrigerator. I would not recommend it.	2015-12-12	neutral
US	3mfoxAP7bmLVLx	IaSO4TdXYfo3kXZE	PBXVxHznFp	3999623081	Toaster Model Qz1Wl	Refrigerator	4	29	99	Y	Y	Terrible Refrigerator	This is a fantastic Blender. I would recommend it.	2022-09-08	positive
UK	8MBpYJvIKkCUp9	6HyyNsELmVMR4gLq	330cHiIG4R	1061611177	Refrigerator Model NhfuU	Toaster	2	12	9	N	Y	Excellent Microwave	This is a poor Air Conditioner. I would recommend it.	2010-08-24	negative
UK	sR16VGDR5SvZPM	KatvVJS051Qk9gOx	oWZEPOaKTz	1687959623	Air Conditioner Model eLc0c	Microwave	4	82	6	Y	Y	Not good Blender	This is a poor Toaster. I would recommend it.	2020-06-14	neutral
UK	Q91ETU3TnV18Nh	XHg1fXnAihRY9Mrh	ZubrAhRQhT	6472575985	Refrigerator Model gl54m	Refrigerator	3	55	80	Y	N	Excellent Blender	This is a mediocre Refrigerator. I would not recommend it.	2022-03-25	negative
CA	qytfcXd8ozLJjs	m3jSEmNbmlfkFyJn	hGDQGNzlNT	1891905561	Toaster Model PpaK4	Microwave	2	75	61	N	N	Average Toaster	This is a poor Refrigerator. I would not recommend it.	2020-10-29	positive
US	hxvl81eJAyVh9g	OxFIGvBq7O3JV2Nx	ah30akcvnh	7016672578	Refrigerator Model tfrg3	Refrigerator	4	55	40	Y	N	Not good Air Conditioner	This is a mediocre Microwave. I would not recommend it.	2022-11-21	neutral
CA	c4IPo2Ksfqk45o	m1VTbBanNO4FZJxh	cfd3RfdOKu	7285657116	Microwave Model Kqjr5	Toaster	2	99	27	Y	Y	Average Refrigerator	This is a fantastic Toaster. I would not recommend it.	2020-07-14	positive
UK	E8ahm3fQj4IG0r	62OGVD1KVipIFfd7	uXspCUpfS7	1866394911	Refrigerator Model GmTxw	Microwave	1	9	90	N	Y	Great Air Conditioner	This is a mediocre Toaster. I would recommend it.	2021-03-03	positive
FR	FA0wgitwuN5Vzm	J0yCgskcWvvah4x6	qPkYENvdy1	6671507244	Toaster Model NmciH	Toaster	3	55	46	N	Y	Excellent Refrigerator	This is a unsatisfactory Blender. I would not recommend it.	2023-08-20	neutral
UK	guPvt6ZPtMVG4A	oyrVqpAINsojjyT5	yydO58v9YN	4890509793	Toaster Model blLAR	Blender	4	58	35	N	N	Great Air Conditioner	This is a excellent Microwave. I would not recommend it.	2014-05-27	positive
CA	eGYin7iW0rjGNX	HZqofBt65JAENHMW	Nyn6U2WZR2	5990629610	Blender Model h1XeA	Air Conditioner	2	4	84	N	Y	Not good Microwave	This is a poor Refrigerator. I would recommend it.	2019-12-25	positive
FR	YmS2cDfn8vfJql	ofZSYSPCmxWkL7Dm	FPbfgS3JZj	5501629474	Toaster Model KG1mn	Air Conditioner	1	86	46	Y	N	Excellent Toaster	This is a poor Refrigerator. I would recommend it.	2016-11-14	positive
US	Ec0Xj6sgp1eHuJ	AMTZVkOqlF5RV841	UU4hkfSVFm	6004677507	Blender Model fJgP0	Refrigerator	2	94	74	N	Y	Great Toaster	This is a unsatisfactory Microwave. I would not recommend it.	2022-01-27	neutral
CA	64rwbpesjyMMfR	QVQPvlpP9THdxyH3	0Dl58pPYYT	5346608618	Toaster Model xbTS0	Microwave	3	84	15	Y	Y	Excellent Air Conditioner	This is a poor Toaster. I would recommend it.	2018-03-29	positive
FR	Ag23T0oZ92e4tB	N9UEkIhorfcH75Xv	mUM1QzpYk1	3054504582	Refrigerator Model fBxjE	Microwave	4	28	52	Y	Y	Great Air Conditioner	This is a unsatisfactory Refrigerator. I would not recommend it.	2017-08-30	negative
CA	7cluWqLTVxLvE2	FWWzYAIKlJjjHhI0	nkEm9yDKsp	1089660731	Blender Model MyNsF	Toaster	4	30	53	Y	N	Great Refrigerator	This is a fantastic Microwave. I would not recommend it.	2022-01-28	neutral
UK	4SKMn7VkQOIbmU	1uACHEytwB06dH4w	5VEzS7wdNV	1886886641	Refrigerator Model Nrq2v	Air Conditioner	5	42	52	Y	N	Average Refrigerator	This is a mediocre Toaster. I would not recommend it.	2015-02-26	neutral
UK	88bPHUZwuvMZvV	v7alatk2vEdvRFvE	3X7hcqdhLH	9469994173	Refrigerator Model uKPaj	Air Conditioner	3	48	6	Y	N	Average Refrigerator	This is a mediocre Blender. I would recommend it.	2015-12-03	neutral
US	ktbCjgQId4dyLJ	eajjDyDxAxLji0Ac	EKWP2HVhLj	1332767532	Toaster Model cbm7a	Toaster	1	19	5	Y	N	Average Air Conditioner	This is a mediocre Air Conditioner. I would not recommend it.	2013-01-31	positive
UK	ajF35twCLL3lKM	qGYfAL2FCYEUHDgk	9uzSAlyCFm	9121794437	Microwave Model U3aLi	Toaster	5	17	40	N	Y	Excellent Microwave	This is a mediocre Blender. I would not recommend it.	2013-01-19	negative
CA	xrDq1IZuVbmnDC	k3krUS8RqAveXPUi	3UBJG7sMkC	9248946904	Microwave Model JbKkJ	Refrigerator	2	11	29	Y	Y	Excellent Air Conditioner	This is a excellent Microwave. I would not recommend it.	2019-10-13	positive
UK	lySKprJgHId8PU	cIYIS9F9xV8gCfxA	10yVBWuHo4	5198885752	Blender Model 9Fccg	Refrigerator	2	10	61	Y	Y	Terrible Blender	This is a excellent Blender. I would recommend it.	2012-11-10	positive
FR	u7lTfgKpeui53H	0lQKvf1DOpIF74VS	nrVlAX0Xk4	5766032435	Air Conditioner Model b16CN	Blender	4	79	89	Y	N	Not good Toaster	This is a unsatisfactory Air Conditioner. I would recommend it.	2017-03-12	negative
US	UUPideI7bxJkzs	hHbVkGGXjdIK0Zje	3CNLO1r1n8	4937320040	Blender Model bENYl	Microwave	2	7	76	Y	N	Great Air Conditioner	This is a poor Microwave. I would not recommend it.	2016-06-23	negative
US	QAC0TsEtFUcPLD	ueMmCmDiBdWBsT4S	UoS0AYwgwk	9055296938	Refrigerator Model jqyIE	Toaster	3	72	90	Y	Y	Excellent Microwave	This is a excellent Air Conditioner. I would recommend it.	2010-12-24	neutral
CA	RjhYoqEaer1D6W	pOR7id6yHHs5nrnz	newdkrVZyM	6085178979	Refrigerator Model sqBsI	Refrigerator	2	2	42	N	N	Terrible Refrigerator	This is a mediocre Refrigerator. I would not recommend it.	2014-01-20	positive
DE	iQj0sxn89WCcSD	JQbIiObRwUfS8yJw	LlfPLNixnz	6345603170	Refrigerator Model nIBKp	Microwave	3	54	97	N	N	Not good Refrigerator	This is a excellent Air Conditioner. I would not recommend it.	2019-02-13	positive
DE	02qrDVQ2LwB7vQ	Nl4t7ubLxhlOXweq	jWIQOBTXFc	3489797882	Toaster Model O5mJJ	Toaster	3	7	42	N	N	Average Microwave	This is a excellent Air Conditioner. I would not recommend it.	2017-03-23	positive
FR	hSWZBgaznyzD5F	K6PMTNwX9d4UJMGe	PtdLd0d1R3	1415720876	Refrigerator Model bqOJE	Air Conditioner	5	17	23	Y	N	Not good Microwave	This is a unsatisfactory Air Conditioner. I would recommend it.	2011-09-11	negative
FR	hc7PIro2lXp6yM	5PuoTSgstMTk0I8a	tmO4oi6658	6962037418	Microwave Model Eg1Ht	Blender	4	83	69	N	Y	Average Microwave	This is a mediocre Toaster. I would not recommend it.	2017-03-09	negative
CA	gd6j8IL3bFueE1	2TWxFZki9iieAl4B	CbPjKnTxj4	9731320483	Blender Model 6xwN4	Blender	2	2	46	Y	Y	Average Refrigerator	This is a poor Microwave. I would recommend it.	2015-04-10	neutral
FR	OLdJyb2Ltt5rFS	uq2G2KjqdTADWkld	VnijaCDFPy	3831768162	Microwave Model JgUlT	Air Conditioner	3	96	25	N	Y	Terrible Toaster	This is a fantastic Microwave. I would recommend it.	2013-06-25	neutral
FR	1JDm4jfd2cmAvx	2pDOHBwV41uNuKtL	uwUc8Cd60G	7705158462	Air Conditioner Model knUXa	Refrigerator	2	6	69	N	N	Excellent Refrigerator	This is a excellent Microwave. I would not recommend it.	2020-12-03	negative
US	FMZfKVgtWVuHKJ	4NMvQOt71IWoeErA	cRj0v2Xpq2	4728784497	Blender Model u4P5w	Microwave	2	24	66	N	Y	Average Refrigerator	This is a fantastic Microwave. I would recommend it.	2016-10-01	neutral
US	6xoKWunBLg1chm	k0no01DxAvTwKbCo	EmxqeIBJWU	2214039330	Air Conditioner Model vgoAJ	Refrigerator	2	66	24	N	N	Great Toaster	This is a unsatisfactory Blender. I would not recommend it.	2016-11-29	negative
DE	M1Yg7NU3u9iTvy	NhMQ7pcN1uKmmDsq	QzinjuY3MV	2098317489	Toaster Model YWpu4	Toaster	5	79	46	N	N	Average Blender	This is a fantastic Microwave. I would not recommend it.	2018-08-31	neutral
UK	mYtJpFNH1NA2sQ	pW8D1PEfklZVdcdI	sSdXSk7rTg	7014975744	Blender Model K0XES	Microwave	5	57	88	Y	N	Average Toaster	This is a poor Blender. I would recommend it.	2012-12-31	neutral
UK	ckFTTpDZ0UsSpF	YnoEBZAog4t7dPA9	loW06k04Mc	5853519164	Air Conditioner Model e6w6o	Blender	4	24	20	N	Y	Not good Toaster	This is a mediocre Air Conditioner. I would not recommend it.	2015-01-25	positive
US	m2bF0SShgHLlY5	xjnnKKGdb6JYKny1	vrBU7GiKgV	9062893843	Refrigerator Model Q55Ur	Toaster	4	28	85	Y	N	Average Air Conditioner	This is a fantastic Microwave. I would recommend it.	2014-07-29	negative
US	4C8nPLDUR45X9H	NjlNg5ENgIlPmGfy	VUf81V3C6A	3311057433	Refrigerator Model AwTEa	Toaster	2	95	93	Y	Y	Terrible Microwave	This is a unsatisfactory Microwave. I would not recommend it.	2013-06-12	neutral
CA	9QjosalhtAmRrM	3DTdkIYSBZMFRsHA	hNPlGSKbfk	1173483259	Air Conditioner Model pFQkF	Air Conditioner	4	83	2	N	Y	Excellent Refrigerator	This is a fantastic Toaster. I would recommend it.	2013-03-26	positive
US	nmCoeH2sRVWIeT	D5O6EB4dsOCptT4h	WA6zKzy6Vz	1642577592	Blender Model M8DG0	Refrigerator	2	86	98	Y	N	Average Refrigerator	This is a unsatisfactory Blender. I would recommend it.	2021-07-19	neutral
FR	Jt69hokRdNlLuy	IIkMh70dXPsvY91y	DlOu6IRW49	4527020385	Refrigerator Model ilPRo	Blender	3	54	24	Y	Y	Average Blender	This is a poor Microwave. I would recommend it.	2020-03-23	negative
UK	uvZzIaquDMGi7G	yw68S5dTevpee24h	g8Zeoebo6t	1783952358	Toaster Model oGqEA	Blender	3	70	59	Y	N	Not good Microwave	This is a mediocre Toaster. I would recommend it.	2014-05-18	negative
CA	wd9jCRaaW7o7Qc	DFAsm3ZZKbaKRr3s	lb4zMqTXZ5	5928841207	Refrigerator Model kmTWi	Refrigerator	4	68	46	N	Y	Great Refrigerator	This is a mediocre Refrigerator. I would not recommend it.	2012-11-06	negative
CA	WChdkw9xkciEmb	SoqezyiHk9NCk1zl	8riqJHBuSx	4125816733	Refrigerator Model ybzxJ	Blender	3	20	27	N	N	Terrible Microwave	This is a unsatisfactory Refrigerator. I would not recommend it.	2020-09-18	neutral
FR	iYcBr4jA0EfobD	UrArH7Y253RtfDjX	SCLnxNzgLe	6872149546	Toaster Model SBVAd	Blender	3	33	23	Y	Y	Great Toaster	This is a unsatisfactory Blender. I would recommend it.	2017-04-20	positive
FR	FoG3VqlVqJch1A	vzB74A5wmtIfImA5	I0b1sG7oAZ	7924937512	Refrigerator Model 9wTsH	Refrigerator	2	49	53	Y	N	Excellent Air Conditioner	This is a poor Refrigerator. I would recommend it.	2019-04-30	positive
FR	PqPHIT3rVbE56Y	3oj06kb1a4zdK9zv	AKtWvXxxyK	7272639824	Toaster Model bYiBh	Microwave	3	9	30	Y	N	Not good Toaster	This is a unsatisfactory Toaster. I would recommend it.	2010-06-23	neutral
UK	YjcYaKV5w2PuHz	2zgOj6v5ZDWIt3Ut	j6wZEYzD1a	1327277944	Microwave Model pLFHo	Blender	5	43	1	N	N	Great Air Conditioner	This is a excellent Refrigerator. I would not recommend it.	2022-02-25	negative
US	LC2j9fsFxPAZ5c	o1tDkspwRBT9BSsu	eEK5r1ognX	9583807232	Microwave Model 3zSC7	Toaster	4	79	20	Y	N	Great Refrigerator	This is a excellent Air Conditioner. I would recommend it.	2021-03-24	positive
UK	DyP1s08YzSMz2r	faihnfNSxxBfu59q	hzncsfYrNx	6239285764	Refrigerator Model FDoBM	Microwave	4	26	40	N	N	Great Toaster	This is a fantastic Refrigerator. I would recommend it.	2019-01-04	negative
FR	9e9PQqlyW39He3	zhIHLJX8qnDrJk73	AgEQu5xQB0	8072989744	Blender Model 0A53H	Toaster	2	10	46	Y	Y	Terrible Air Conditioner	This is a fantastic Blender. I would recommend it.	2022-05-19	positive
US	KLucm3RYrfxB4g	4im4cAXZzI4HAIcn	vsEDzqtlCU	3140674527	Toaster Model KYjpu	Air Conditioner	4	41	72	Y	Y	Excellent Microwave	This is a mediocre Air Conditioner. I would not recommend it.	2010-05-20	positive
DE	LdlrpzIVrRtXS7	2FgdTbY3TIp8oFV6	TfuKlhrYgN	8761342267	Blender Model 7LOpR	Blender	5	71	88	N	N	Excellent Toaster	This is a poor Toaster. I would recommend it.	2018-10-01	negative
FR	wf19MpBTrnWIzF	PgtHb2sGdtHeEics	wlotTJ8d4r	1859222967	Blender Model Rqvna	Air Conditioner	2	97	58	N	N	Terrible Air Conditioner	This is a unsatisfactory Air Conditioner. I would recommend it.	2019-05-04	positive
CA	J5C8iS6ZpvmMhx	rb6S5OeX3MF6c9hE	cpH3Gz7We8	5837203674	Blender Model pPE7i	Microwave	2	43	14	Y	Y	Not good Blender	This is a fantastic Air Conditioner. I would recommend it.	2015-12-18	positive
UK	eP6o36YmPLxkFg	4ShO3rDkRp13czmE	hS6M03LXy5	8548320580	Air Conditioner Model gVkdM	Blender	2	46	77	N	Y	Not good Air Conditioner	This is a fantastic Refrigerator. I would recommend it.	2012-09-20	neutral
